strategy,tp,sl,rr,horizon_min,train_n,train_net,train_ev,train_wr,train_pf,train_dd,train_streak,train_tp,train_sl,train_time,oos_n,oos_net,oos_ev,oos_wr,oos_pf,oos_dd,oos_streak,oos_tp,oos_sl,oos_time,all_n,all_net,all_wr,all_pf,n_2018,net_2018,wr_2018,tp_2018,sl_2018,time_2018,n_2019,net_2019,wr_2019,tp_2019,sl_2019,time_2019,n_2020,net_2020,wr_2020,tp_2020,sl_2020,time_2020,n_2021,net_2021,wr_2021,tp_2021,sl_2021,time_2021,n_2022,net_2022,wr_2022,tp_2022,sl_2022,time_2022,n_2023,net_2023,wr_2023,tp_2023,sl_2023,time_2023,n_2024,net_2024,wr_2024,tp_2024,sl_2024,time_2024,n_2025,net_2025,wr_2025,tp_2025,sl_2025,time_2025,n_2026,net_2026,wr_2026,tp_2026,sl_2026,time_2026,oos_all_years_positive,train_pos_years
Satellite C - 14:00 Previous Close Continuation,15.0,15.0,1.0,1440,1304,-208.79500000000075,-0.16011886503067543,0.4746932515337423,0.9644856331761115,394.35100000000193,10,259,260,785,949,-191.19399999999928,-0.20146891464699607,0.48788198103266595,0.9687401236863942,590.877,8,360,372,217,2253,-399.98900000000003,0.480248557478917,0.9666549260990316,260,-102.35200000000123,0.4115384615384615,12,8,240,261,-211.5480000000009,0.4521072796934866,26,36,199,262,118.97600000000102,0.5076335877862596,84,75,103,261,17.149000000000342,0.49808429118773945,68,67,126,260,-31.019999999999982,0.5038461538461538,69,74,117,260,94.11699999999905,0.49615384615384617,75,66,119,262,-44.8609999999976,0.4961832061068702,89,93,80,261,-44.45000000000073,0.4904214559386973,120,124,17,166,-196.0,0.4578313253012048,76,89,1,False,2
Satellite C - 14:00 Previous Close Continuation,15.0,20.0,0.75,1440,1304,-170.84800000000155,-0.13101840490797664,0.4869631901840491,0.9714760677483457,498.9590000000028,8,267,144,893,949,-83.16799999999967,-0.0876375131717594,0.5374077976817703,0.9874214939879739,649.5100000000002,8,399,277,273,2253,-254.0160000000012,0.5082112738570794,0.9798424812945643,260,-101.59300000000144,0.4115384615384615,12,2,246,261,-239.69800000000123,0.4521072796934866,26,17,218,262,39.661000000001195,0.5229007633587787,86,50,126,261,24.17999999999961,0.5134099616858238,70,36,155,260,106.60200000000032,0.5346153846153846,73,39,148,260,59.80799999999908,0.5153846153846153,75,39,146,262,35.32100000000173,0.5381679389312977,97,61,104,261,-27.29700000000048,0.5555555555555556,137,102,22,166,-151.0,0.5421686746987951,90,75,1,False,3
Satellite C - 14:00 Previous Close Continuation,15.0,25.0,0.6,1440,1304,-10.705000000000155,-0.008209355828220978,0.4915644171779141,0.9981734547435662,423.87100000000123,8,268,79,957,949,-189.52199999999743,-0.19970706006322175,0.5574288724973656,0.9728222423908607,754.9869999999992,8,415,213,321,2253,-200.2269999999976,0.5193075898801598,0.9843989666994802,260,-95.18600000000129,0.4115384615384615,12,0,248,261,-218.04700000000093,0.4521072796934866,26,9,226,262,104.2340000000022,0.5381679389312977,87,32,143,261,70.07299999999918,0.5172413793103449,70,16,175,260,128.22100000000069,0.5384615384615384,73,22,165,260,20.058999999998832,0.5153846153846153,75,23,162,262,55.82700000000273,0.5572519083969466,99,42,121,261,-162.7179999999994,0.5708812260536399,141,84,36,166,-102.6899999999996,0.6024096385542169,100,64,2,False,3
Satellite C - 14:00 Previous Close Continuation,15.0,30.0,0.5,1440,1304,-46.34599999999932,-0.03554141104294427,0.4938650306748466,0.9921816839929992,413.94900000000075,8,270,50,984,949,-234.64999999999782,-0.24726027397260045,0.5742887249736565,0.9675888120419065,816.6349999999993,8,429,170,350,2253,-280.99599999999714,0.5277407900577008,0.9786601399686917,260,-95.18600000000129,0.4115384615384615,12,0,248,261,-237.07400000000052,0.4521072796934866,26,6,229,262,107.9190000000026,0.5458015267175572,88,19,155,261,68.70899999999915,0.5172413793103449,70,8,183,260,109.28600000000074,0.5423076923076923,74,17,169,260,27.657999999998538,0.5153846153846153,75,12,173,262,49.124000000002525,0.5610687022900763,99,27,136,261,-158.74199999999928,0.6053639846743295,149,73,39,166,-152.6899999999996,0.6385542168674698,106,58,2,False,3
Satellite C - 14:00 Previous Close Continuation,15.0,35.0,0.42857142857142855,1440,1304,-57.498999999999114,-0.044094325153373554,0.4946319018404908,0.9903428401747523,463.1090000000006,8,271,33,1000,949,-111.39599999999768,-0.1173825079030534,0.5848261327713382,0.9846435133815084,957.3749999999982,8,438,126,385,2253,-168.8949999999968,0.5326231691078562,0.987212704149468,260,-95.18600000000129,0.4115384615384615,12,0,248,261,-242.83100000000059,0.4521072796934866,26,4,231,262,51.348000000002685,0.5458015267175572,88,16,158,261,77.17299999999932,0.5172413793103449,70,4,187,260,151.99700000000075,0.5461538461538461,75,9,176,260,19.819999999998117,0.5153846153846153,75,5,180,262,156.92600000000266,0.5648854961832062,100,15,147,261,-195.45199999999886,0.6130268199233716,150,55,56,166,-92.6899999999996,0.6807228915662651,113,51,2,False,3
Satellite C - 14:00 Previous Close Continuation,20.0,8.0,2.5,1440,1304,-547.0820000000003,-0.41954141104294507,0.37423312883435583,0.8992295624621361,575.0070000000003,11,133,603,568,949,-376.92600000000084,-0.3971822971549008,0.31401475237091675,0.9245142681022583,526.0580000000016,24,195,612,142,2253,-924.0080000000012,0.3488681757656458,0.9113434668280636,260,-173.9670000000001,0.39615384615384613,5,76,179,261,-50.154000000000906,0.42911877394636017,15,82,164,262,-46.471999999999525,0.3473282442748092,43,151,68,261,-14.519999999999982,0.3716475095785441,35,140,86,260,-261.9689999999998,0.3269230769230769,35,154,71,260,-87.45200000000045,0.36153846153846153,36,144,80,262,-147.21400000000017,0.32061068702290074,48,168,46,261,-109.26000000000022,0.2835249042145594,65,181,15,166,-33.0,0.27710843373493976,46,119,1,False,0
Satellite C - 14:00 Previous Close Continuation,20.0,10.0,2.0,1440,1304,-147.29300000000012,-0.11295475460122709,0.42254601226993865,0.9737001160071058,304.82500000000164,10,148,464,692,949,-118.56499999999869,-0.12493677555321253,0.37302423603793466,0.9785646864123816,431.0,14,226,534,189,2253,-265.8579999999988,0.4016866400355082,0.9761172754264985,260,-144.52700000000027,0.40384615384615385,5,43,212,261,-114.1640000000009,0.44061302681992337,15,67,179,262,63.677000000001044,0.4083969465648855,48,122,92,261,146.17699999999968,0.4521072796934866,40,112,109,260,-98.45599999999968,0.4076923076923077,40,120,100,260,-53.36200000000008,0.4115384615384615,38,120,102,262,-8.43599999999833,0.3931297709923664,56,138,68,261,-25.76700000000028,0.3448275862068966,78,165,18,166,-31.0,0.3253012048192771,54,111,1,False,2
Satellite C - 14:00 Previous Close Continuation,20.0,12.0,1.6666666666666667,1440,1304,-188.3710000000017,-0.14445628834355959,0.4432515337423313,0.9677198294165605,442.5520000000022,10,153,370,781,949,46.164000000002716,0.048644889357220986,0.41201264488935724,1.0077237506000198,412.05700000000024,11,254,470,225,2253,-142.20699999999897,0.43009320905459386,0.9879612010811362,260,-155.4930000000004,0.40384615384615385,5,27,228,261,-147.54500000000098,0.4444444444444444,15,52,194,262,-43.86499999999933,0.42748091603053434,50,109,103,261,140.44499999999925,0.4789272030651341,41,92,128,260,18.08699999999976,0.46153846153846156,42,90,128,260,-76.64699999999993,0.4346153846153846,39,96,125,262,45.14500000000294,0.42748091603053434,63,120,79,261,10.665999999999713,0.39080459770114945,88,153,20,166,67.0,0.3855421686746988,64,101,1,False,2
Satellite C - 14:00 Previous Close Continuation,20.0,15.0,1.3333333333333333,1440,1304,-119.1610000000012,-0.09138113496932607,0.4624233128834356,0.9801938710551378,346.8560000000018,10,160,268,876,949,280.10300000000143,0.2951559536354072,0.46153846153846156,1.043776442774675,469.0799999999999,8,282,388,279,2253,160.94200000000023,0.4620505992010652,1.0129636612004471,260,-104.0760000000007,0.4076923076923077,6,8,246,261,-171.92300000000114,0.4521072796934866,15,36,210,262,120.65500000000065,0.48091603053435117,55,80,127,261,60.932000000000244,0.48659003831417624,41,69,151,260,-24.74900000000025,0.4846153846153846,43,75,142,260,48.64999999999918,0.47307692307692306,42,66,152,262,148.4440000000027,0.48854961832061067,68,94,100,261,144.00899999999956,0.4521072796934866,103,132,26,166,-61.0,0.41566265060240964,69,96,1,False,2
Satellite C - 14:00 Previous Close Continuation,20.0,20.0,1.0,1440,1304,-45.605000000002065,-0.03497315950920404,0.4754601226993865,0.9925587990304654,463.2350000000031,8,167,149,988,949,489.4090000000017,0.5157102212855655,0.5110642781875658,1.070436844326211,584.1969999999997,8,316,291,342,2253,443.80399999999963,0.4904571682201509,1.033937984283903,260,-103.31700000000092,0.4076923076923077,6,2,252,261,-200.07300000000146,0.4521072796934866,15,17,229,262,62.87200000000098,0.5,57,53,152,261,71.85899999999947,0.5019157088122606,43,37,181,260,123.05399999999986,0.5153846153846153,46,40,174,260,14.340999999999212,0.49230769230769234,42,39,179,262,237.68600000000197,0.5305343511450382,73,62,127,261,178.38200000000052,0.5134099616858238,117,109,35,166,59.0,0.5060240963855421,84,81,1,True,3
Satellite C - 14:00 Previous Close Continuation,20.0,25.0,0.8,1440,1304,66.05099999999925,0.050652607361962615,0.47929447852760737,1.0109476384287615,438.0250000000019,8,167,84,1053,949,372.01500000000397,0.39200737618546255,0.530031612223393,1.050403448432374,733.5669999999996,8,331,227,391,2253,438.0660000000032,0.5006657789613849,1.0326571270038896,260,-96.91000000000076,0.4076923076923077,6,0,254,261,-178.42200000000116,0.4521072796934866,15,9,237,262,72.44500000000198,0.5114503816793893,57,36,169,261,129.26499999999896,0.5057471264367817,43,16,202,260,139.67300000000023,0.5192307692307693,46,23,191,260,-25.40800000000104,0.49230769230769234,42,23,195,262,263.19200000000296,0.549618320610687,75,43,144,261,-17.038999999998396,0.524904214559387,120,92,49,166,151.27000000000044,0.5662650602409639,94,69,3,False,3
Satellite C - 14:00 Previous Close Continuation,20.0,30.0,0.6666666666666666,1440,1304,51.09600000000023,0.03918404907975478,0.4815950920245399,1.0083904867093154,429.4090000000008,8,169,53,1082,949,281.1700000000035,0.296280295047422,0.5458377239199157,1.0363136287630497,773.6079999999993,8,344,184,421,2253,332.2660000000037,0.5086551264980027,1.0240205422315742,260,-96.91000000000076,0.4076923076923077,6,0,254,261,-197.44900000000075,0.4521072796934866,15,6,240,262,96.81600000000253,0.5190839694656488,58,21,183,261,127.90099999999893,0.5057471264367817,43,8,210,260,120.73800000000028,0.5230769230769231,47,18,195,260,-17.809000000001333,0.49230769230769234,42,12,206,262,251.48900000000276,0.5534351145038168,75,28,159,261,-8.779999999998381,0.5593869731800766,128,80,53,166,56.27000000000044,0.5963855421686747,99,64,3,False,3
Satellite C - 14:00 Previous Close Continuation,20.0,35.0,0.5714285714285714,1440,1304,35.671000000000504,0.02735506134969364,0.48236196319018404,1.0058236665410103,495.16600000000085,8,170,35,1099,949,324.4240000000036,0.3418587987355149,0.5553213909378293,1.0412645976706818,885.0609999999983,8,352,141,456,2253,360.0950000000041,0.5130936529072347,1.0257445707049315,260,-96.91000000000076,0.4076923076923077,6,0,254,261,-203.2060000000008,0.4521072796934866,15,4,242,262,30.24500000000262,0.5190839694656488,58,18,186,261,136.3649999999991,0.5057471264367817,43,4,214,260,169.17700000000036,0.5269230769230769,48,9,203,260,-25.647000000001754,0.49230769230769234,42,5,213,262,359.2910000000029,0.5572519083969466,76,16,170,261,-75.48999999999796,0.5670498084291188,129,62,70,166,66.27000000000044,0.6325301204819277,105,58,3,False,3
Satellite C - 14:00 Previous Close Continuation,25.0,8.0,3.125,1440,1304,-544.026000000001,-0.41719785276073695,0.3688650306748466,0.9005926514436947,575.0490000000011,11,83,607,614,949,-129.7420000000011,-0.13671443624868398,0.30031612223393045,0.9744549411521717,362.99900000000093,24,152,622,175,2253,-673.7680000000021,0.33999112294718153,0.9361456668209238,260,-198.87100000000032,0.39615384615384613,0,76,184,261,-43.1490000000008,0.42911877394636017,9,82,170,262,-35.2519999999995,0.33587786259541985,30,152,80,261,-17.069000000000415,0.36398467432950193,22,141,98,260,-249.68499999999995,0.3192307692307692,22,156,82,260,-58.21900000000073,0.36153846153846153,21,144,95,262,-38.16799999999944,0.31297709923664124,40,168,54,261,-98.35500000000093,0.2567049808429119,49,187,25,166,65.0,0.25301204819277107,42,123,1,False,0
Satellite C - 14:00 Previous Close Continuation,25.0,10.0,2.5,1440,1304,-114.04300000000057,-0.08745628834355872,0.41641104294478526,0.9798263741107934,313.60100000000057,10,94,468,742,949,139.641000000001,0.14714541622760904,0.35721812434141204,1.0246850792280366,370.0,14,177,546,226,2253,25.59800000000041,0.3914780292942743,1.0022633122112672,260,-169.4310000000005,0.40384615384615385,0,43,217,261,-107.15900000000079,0.44061302681992337,9,67,185,262,97.89700000000107,0.3969465648854962,35,123,104,261,164.82199999999943,0.4444444444444444,24,112,125,260,-100.1719999999998,0.39615384615384613,26,123,111,260,-20.35900000000038,0.4115384615384615,22,120,118,262,92.86200000000235,0.38549618320610685,45,138,79,261,-31.86200000000099,0.3103448275862069,60,173,28,166,99.0,0.30120481927710846,50,115,1,False,2
Satellite C - 14:00 Previous Close Continuation,25.0,12.0,2.0833333333333335,1440,1304,-136.30400000000236,-0.104527607361965,0.4371165644171779,0.9768557674397199,449.2970000000023,10,97,372,835,949,240.3540000000021,0.25327081138040264,0.39199157007376184,1.0389456414743523,397.0940000000005,11,198,485,266,2253,104.04999999999973,0.4181091877496671,1.0086270839527616,260,-180.39700000000062,0.40384615384615385,0,27,233,261,-140.54000000000087,0.4444444444444444,9,52,200,262,-3.448999999999387,0.41603053435114506,36,110,116,261,160.9829999999988,0.47126436781609193,24,92,145,260,27.098999999999705,0.45,28,91,141,260,-50.23400000000015,0.4346153846153846,22,96,142,262,107.44300000000362,0.4122137404580153,50,122,90,261,-18.855000000001382,0.3524904214559387,67,161,33,166,202.0,0.35542168674698793,59,106,1,False,2
Satellite C - 14:00 Previous Close Continuation,25.0,15.0,1.6666666666666667,1440,1304,-67.80300000000193,-0.05199616564417326,0.455521472392638,0.988831936481237,362.2750000000028,10,102,269,933,949,455.37600000000043,0.47984826132771385,0.440463645943098,1.068445450354668,388.0799999999999,9,217,404,328,2253,387.5729999999985,0.44917887261429207,1.0304593409415737,260,-123.98000000000093,0.4076923076923077,1,8,251,261,-164.91800000000103,0.4521072796934866,9,36,216,262,163.11700000000064,0.46564885496183206,40,80,142,261,81.4699999999998,0.4789272030651341,24,69,168,260,-23.492000000000417,0.47307692307692306,28,76,156,260,70.97299999999882,0.47307692307692306,23,66,171,262,229.74200000000337,0.4732824427480916,55,96,111,261,70.66099999999824,0.4099616858237548,75,141,45,166,84.0,0.3855421686746988,64,101,1,True,2
Satellite C - 14:00 Previous Close Continuation,25.0,20.0,1.25,1440,1304,25.49499999999739,0.019551380368096158,0.46855828220858897,1.0041279093300948,487.8870000000031,8,106,149,1049,949,740.1110000000003,0.7798851422550056,0.48998946259220233,1.1021447455514355,582.9099999999994,8,247,304,398,2253,765.6059999999977,0.47758544163337774,1.0570413050018483,260,-123.22100000000114,0.4076923076923077,1,2,257,261,-193.06800000000135,0.4521072796934866,9,17,235,262,106.78200000000106,0.4847328244274809,41,53,168,261,102.39699999999903,0.4942528735632184,26,37,198,260,132.6049999999998,0.5038461538461538,29,40,191,260,36.66399999999885,0.49230769230769234,23,39,198,262,326.49600000000237,0.5152671755725191,58,63,141,261,77.95099999999911,0.4674329501915709,86,117,58,166,299.0,0.4819277108433735,80,85,1,True,3
Satellite C - 14:00 Previous Close Continuation,25.0,25.0,1.0,1440,1304,137.1509999999987,0.1051771472392628,0.4723926380368098,1.0225544250012044,457.0920000000017,8,106,84,1114,949,582.5570000000023,0.6138640674394124,0.5079030558482613,1.075199433264742,760.329999999999,8,260,240,449,2253,719.708000000001,0.4873501997336884,1.0520482121489607,260,-116.81400000000099,0.4076923076923077,1,0,259,261,-171.41700000000105,0.4521072796934866,9,9,243,262,116.35500000000206,0.4961832061068702,41,36,185,261,159.80299999999852,0.49808429118773945,26,16,219,260,149.22400000000016,0.5076923076923077,29,23,208,260,-3.0850000000014006,0.49230769230769234,23,23,214,262,328.4320000000032,0.5305343511450382,59,44,159,261,-142.4699999999998,0.4789272030651341,89,100,72,166,399.6800000000003,0.5421686746987951,89,73,4,False,3
Satellite C - 14:00 Previous Close Continuation,25.0,30.0,0.8333333333333334,1440,1304,132.19599999999969,0.10137730061349669,0.4746932515337423,1.0215398036494614,448.6820000000007,8,108,53,1143,949,549.5720000000019,0.5791064278187587,0.5247629083245522,1.0675063213629212,757.3059999999991,8,274,195,480,2253,681.7680000000016,0.4957833999112295,1.0477484277927662,260,-116.81400000000099,0.4076923076923077,1,0,259,261,-190.44400000000064,0.4521072796934866,9,6,246,262,145.7260000000026,0.5038167938931297,42,21,199,261,158.4389999999985,0.49808429118773945,26,8,227,260,135.28900000000021,0.5115384615384615,30,18,212,260,4.513999999998305,0.49230769230769234,23,12,225,262,311.729000000003,0.5343511450381679,59,29,174,261,-76.35099999999966,0.5172413793103449,98,86,77,166,309.6800000000003,0.572289156626506,94,68,4,False,3
Satellite C - 14:00 Previous Close Continuation,25.0,35.0,0.7142857142857143,1440,1304,114.89200000000005,0.08810736196319023,0.4754601226993865,1.0186128824371257,514.4390000000008,8,108,35,1161,949,602.7660000000021,0.6351591148577472,0.5353003161222339,1.072795505070853,864.2709999999984,8,281,151,517,2253,717.6580000000022,0.5006657789613849,1.049654680163493,260,-116.81400000000099,0.4076923076923077,1,0,259,261,-196.2010000000007,0.4521072796934866,9,4,248,262,79.1550000000027,0.5038167938931297,42,18,202,261,166.90299999999866,0.49808429118773945,26,4,231,260,181.8490000000004,0.5153846153846153,30,9,221,260,-3.3240000000021155,0.49230769230769234,23,5,232,262,466.1810000000032,0.5419847328244275,60,16,186,261,-168.06099999999924,0.524904214559387,99,68,94,166,307.97000000000025,0.608433734939759,99,62,5,False,3
Satellite C - 14:00 Previous Close Continuation,30.0,8.0,3.75,1440,1304,-443.390000000001,-0.3400230061349701,0.36809815950920244,0.9190996614662303,471.31500000000096,11,55,608,641,949,77.78299999999854,0.08196311907270658,0.291886195995785,1.0151242079686993,330.141000000001,24,124,630,195,2253,-365.6070000000025,0.3359964491788726,0.9655855275983063,260,-198.87100000000032,0.39615384615384613,0,76,184,261,-47.158000000000584,0.42911877394636017,4,82,175,262,-12.61699999999928,0.3320610687022901,21,153,88,261,-1.7690000000006876,0.36398467432950193,14,141,106,260,-182.97500000000014,0.3192307692307692,16,156,88,260,12.899999999998954,0.36153846153846153,16,144,100,262,-6.73099999999954,0.30916030534351147,28,169,65,261,24.613999999999123,0.25287356321839083,44,188,29,166,47.0,0.21686746987951808,36,129,1,False,0
